x1,x2
9.063209401046587,-2.528832928916121
-3.8962030759719735,1.4648620865406965
-1.9792981693473715,-7.873692102007715
-5.437356831942841,2.7593339804390733
2.0524343102414058,-9.60078841910022
-3.711181183032345,8.593319242788441
-6.673672782189008,-6.132189422174912
-2.951393054481296,3.2284246425326697
-8.696116546379729,-8.73860197512175
-3.174663096127267,10.646579497995246
-5.4887406443932365,3.307972245340865
-6.392710349484983,-7.436484593802306
5.407266949284542,3.3977456633570857
3.951307368180645,-8.838043116825498
-10.001013335547661,-6.57188152775025
5.613295314356315,-10.44105184688217
2.825283893830695,-0.9104249399996075
5.826474930441887,-9.739784451832238
6.938186314539576,2.3217446460995554
5.980835537130053,9.137412780172163
1.5189914335836954,-3.78319772348946
3.49975096955326,-0.859383474300423
-4.05403305555203,-7.546897076687815
6.209807266518622,3.622249669249607
1.8509198662424278,-3.7346103749021804
-5.501801844995277,1.1302097450188868
4.155566675170151,9.554354312958052
-8.254458163549756,-6.650829840617581
5.852082481242607,3.9888222330918186
-1.6524921588110804,-5.750758050470437
-5.972030191396528,3.092425921056587
-9.371063682501179,-8.14748341553365
9.155736127199678,-4.0837773142210425
-4.13459935771235,9.492478337676804
-1.4329527036460397,2.7853503141456653
-6.9917936808158965,-6.601432918537679
-8.402633537803792,1.1095388300000195
-8.271192391173463,-6.698161688706405
-7.491148439062152,-7.189777789706148
5.729356309932981,4.3706845617827454
-7.809936741000665,0.03872493068163374
2.588846869322628,-3.2801371220001236
-8.947753899242333,-7.3856153550824315
-2.5336926370455655,-7.195090175853967
-7.025731276531166,0.11424320536399657
-8.094353617257665,-6.7297436252739
-8.690465379428382,-7.369591826903193
-2.4035015828574875,2.895669546819385
5.902685773986708,3.173971565289295
3.868757699358982,9.868802054681787
5.9245827876132315,3.720995976108605
9.108436779122279,-4.092559788234313
-2.9883594710940256,9.915298200905609
6.258734374119155,-9.7306776614104
-6.604348124930331,-7.512629856195852
9.331756509805354,-3.0353374484158757
2.5939365556828795,-1.6257755052692955
4.788559494791243,3.249493149982187
-1.054874499888565,3.1489392239847516
-4.2727178627848685,9.873367814683277
-1.5175924642666736,2.4718456676382807
2.5768416291127143,-1.063821199911825
-3.8783228485223895,0.7360881202188456
-3.093562134368605,2.6819645900927256
3.7696819000075013,-9.489820135139638
5.804078401006077,3.5560730485465992
7.488438803774109,-3.0958100149637686
2.3889193676725675,-4.108907589419843
-8.31601451377755,0.07177303528341383
-6.3652073665732125,-5.980906260233266
-3.1528879440549247,9.078464154603894
9.368710125519005,-4.488375818825557
-6.581578244629894,1.052069665295083
6.227245330015422,-9.707638937351362
-7.2119571095758666,1.031203507982584
9.621021913689011,-4.069960258094573
6.409285132828076,-10.34313287953146
1.5912218006226153,-2.5687245704034827
6.184784568884271,3.6239877221951713
-8.83935370291863,-7.242666822637462
-3.973097088439291,9.326038203590793
3.0325563856070072,-9.451450897589256
-1.3612111200209724,2.7074143909010564
3.6703619863105916,-9.212267494909591
9.381416338288705,-3.3665008454581025
-8.729601341992769,-6.384746894433468
6.730210530416569,3.400116309868402
-2.908152604949866,-6.068126855066457
5.797387399829431,-9.374658153948252
-8.644019985709418,-7.504546123490099
1.3395284784455215,-2.293980588749733
-8.242563101353989,-6.928470996644025
-7.874945113807934,-7.412637621553779
2.4115040174331126,-0.7642046990910375
2.958768861857228,-3.263996481861953
-8.839001091194827,-8.169068054096574
2.8752109199810247,-0.9451194368533133
-3.701060760907424,9.95593947572103
-3.4634128639973483,8.734331165753726
-6.717160425248575,-7.424917716886209
-7.08999388431296,-6.831104427288908
2.1095602402734777,-2.44669397977057
3.3685503627694464,-8.390253347722634
-9.290998190018751,-7.420081663137805
-7.21757298842826,-6.669302895453472
-2.3997819218308543,10.021948800107932
3.2708174784157893,-1.3932768176703028
-8.415289155597986,-7.806003781190494
-10.629976301246458,-7.336890307929471
-2.664308052327054,8.982826122345994
6.742551525210378,-10.131602750243637
2.704974151499835,-0.25245331788589787
3.6955029621191846,-8.35278491365581
-7.926125143940813,-7.041569562725064
7.603058988721873,-9.613173355384843
5.311516290730416,-8.893403354723235
1.369204262486035,-0.7731868167616329
-9.14449958738252,-7.238003270354108
5.882852711122718,3.6932109861033298
-8.100435052199737,-7.961827696438962
2.0983287156894748,-0.7479442120409745
9.326198537936138,-2.856392156974555
4.179830194018889,10.248285046737472
2.814070225478519,-0.9782901225591802
-8.586002148942049,-6.874947512770302
-3.7936290807757254,9.937993970213347
3.0826874354087037,-1.6080422412007773
2.602563237291159,-1.9643661143750968
-7.499650962511055,-8.651053430050002
-7.788115375527614,-6.789721007290492
10.878669147931118,-2.8079823267281667
2.7529029553552222,0.599399739427396
2.6459141018520267,-2.3741223749946117
-2.7308927066257778,-7.214569613864083
8.809221806765974,-2.894422134637133
-2.770869906265247,3.5724210012711266
6.3571175670551945,4.2033560564009385
2.457956196578108,-0.254401289869706
-5.674388105456843,1.188016570463966
2.905577341077123,-1.2792401237740954
5.606523261844663,3.438329389482744
4.859147924936183,9.681716082932658
-2.186592295205704,-7.4775905581024835
4.263742243249453,-9.179390035491812
-9.781687216196687,-6.50814761248011
-8.64775560522162,-7.738364989696865
9.74494324706492,-3.7119376201327614
5.831962483345403,10.965235068808495
-2.482907749544982,9.599739358136173
2.421914762472621,-1.4214478537083948
3.279037878955262,-1.5903026583791875
4.850831005561087,-10.3147557560038
4.770474833607302,10.371299078318723
4.081638330756816,-9.021841836885262
2.540579765517192,-2.417911994649245
7.687338860079471,-4.0511928458279565
3.0494442075697594,-10.519304614602524
6.001504185219881,3.235700481667613
3.411798976720495,-3.2952420875193518
-3.408207473952398,-6.47429359427333
-6.86821910619318,1.591621754210185
2.649306810397648,-1.6882466251861947
6.375740030848946,-9.824983152932079
6.737302667091201,10.375461762500848
4.62015968782399,9.687469047077661
5.52423012812531,2.4855347786425694
-4.737161596593706,9.139436963312713
-5.077308737432377,1.7828092362774521
5.475541527866023,9.571904808884954
1.5738612183775116,-2.1027985896188164
2.62506379727683,-0.8338022909667951
4.971414232630905,9.47920750992907
3.2826029458326875,-9.171701732594366
-4.0895621971321585,1.1183066214690007
-4.340097419448428,8.468692789935972
6.456573421964491,9.387176104087075
3.3372755497423183,-8.086083797427078
4.933390496442745,3.7365537527347334
-8.707656900532376,1.6228084404328458
8.485698424809133,-2.915015237655961
-2.9924587311794393,4.2080837842334144
3.3752667493483415,-10.280507870039726
-7.322476291772031,-6.870836636546567
-10.193576850358404,-6.929313163173992
-5.5921106578027375,1.9479890970896523
-7.332226811248984,-6.695170045603317
-6.974286912118963,1.9917122056156373
-9.005884665667411,-7.2757304505811815
-8.529721474184878,-6.919902533780014
-5.664098209291312,2.1179230630478267
5.680666150918788,-9.99864162580505
-1.3339366929542549,3.485075602892258
7.553886341061995,-4.015297062855853
2.2345386271063385,-0.8611345495620616
3.333701276929361,-0.5008386965282163
5.48901351302773,-9.721148124882232
-5.516334959387349,2.2912834958125057
-6.570206810703775,2.3224330428510416
-5.141432237956257,0.9313406478542942
-4.128076940681283,9.05791966902395
-4.387599544558756,10.881347704815258
-7.795607990945084,-5.846253420809711
-6.975490211444536,-0.8862943001526569
-2.55825351906727,-5.50196359297669
4.874099052713685,-9.173427949499589
6.677789742395911,3.221925394166288
6.2836914604021885,3.128833685036668
2.5071487149048908,-0.6995030395233975
-5.087327524798705,0.4710360601604009
5.3470543268697295,-9.951774067317844
3.7710932293620343,-9.306505906658812
6.7839691801540445,-10.498103631340594
5.950025744945844,-9.247956739791798
-9.07214901259033,-7.352288483544671
1.9929626840185357,-0.9411574289036206
-2.2018471381108284,-7.002688545949764
-4.553674462799655,2.173448508798393
6.691736752914028,-9.603452955355614
-1.387724996526019,2.6874107138881604
-8.941251300929894,-7.794757651257764
-6.741760908877182,-6.508276457674994
-6.594944600241041,-7.0118540110142025
4.198840441855403,-9.530508363473345
-7.965090358717654,-6.321957834849563
0.9179284605225633,-2.080653039668176
3.5244802227669956,-9.105515364300715
-7.221001092561842,-5.848015368094713
6.71246217564107,10.085246000077023
3.8342151932330584,-8.422834438336043
-1.6223817106143672,2.8080600434224756
1.6668224345128273,-2.481569077695332
-1.4778264430412453,2.527384794491705
4.922165127430318,9.154845044688605
9.008924151976087,-4.228566091719232
6.128198025650608,9.779934963535108
-8.673522602993751,-7.495332685821628
-3.1131222812350625,3.21837024921059
10.04064581274556,-3.3900717769781528
-2.6425267988988788,10.455410185198007
6.3673501823728955,4.3496922844638535
6.3171454112994265,9.251696384741013
8.089152155593885,-2.851490525300342
6.592556909283025,4.263867283495342
-8.489264823398775,-7.9533511408028215
-1.9420712978111967,2.666289827909796
-8.417332991242677,-6.6980585067389695
-5.111741168659392,0.5504204486387685
5.202819371687832,9.436891414514632
-8.467164557481691,-8.237540066542099
-2.172048015673439,1.870913742950008
-5.20083749359431,3.1015123074614164
-9.461429936490617,-6.618273511760431
-5.304434151507421,1.493175295271322
8.80617027440971,-4.139794708035267
-5.64244716417949,1.128318724173414
1.7632371221668743,-0.5555188978002374
5.5022372917892035,4.371428982594109
-0.4624641742737714,2.5992879826008632
-5.40962207297055,1.4003381311430987
6.075828807654923,3.71967655640817
-7.231888231398572,0.23650319887045823
-4.702506444828357,2.800154440802685
-7.619354398616369,-6.312156238880867
-1.67168039134954,-7.663605582140779
-3.6615665021186095,9.358775710344037
-2.849568676222089,-6.20454849834649
-8.094947851980539,2.4160794312593676
-7.117190434025312,-0.4837625479964902
2.666959435672384,-9.072754096586952
-2.1226011539177727,-6.793902089860387
8.780658747958716,-3.8127463865222087
-2.0846227899891128,3.5287344767512048
8.624279271137926,-2.0374379498930097
8.98626558740417,-4.316053989556397
2.1665442055019826,-1.6328341304747063
1.7213616276526769,-2.712551487624601
-6.713211371981,-0.15208157698585834
2.9713444438663457,-2.8535260980322477
-2.9256461473969466,-6.923511169877821
5.8339278040567,-9.345795516946245
-6.756220114223203,1.798992979564554
-9.567437097434857,-6.617492513886803
-7.572503579795719,0.0502708750485108
5.518086005455436,-9.253701755676962
9.104530829995484,-3.5774921475369115
-8.020063770159654,-6.143207818480899
-6.607071277466327,1.9845236236625732
-8.119661824278909,-6.910156069778085
6.419247559266275,-9.523231890581856
2.829153380209776,-2.625293021428928
3.1306826733951203,-1.4430471826156872
-9.34940958696707,-7.061031696719058
-2.348055463718494,2.335184508660535
-9.554610949607326,-7.264802749855756
-7.393144631826466,1.2880965033128366
6.319551615026037,-9.22710615319798
-1.640736695800577,-6.610908895383639
3.4609632512040833,-9.533524076509805
-2.9374263117812545,-6.694418708591467
4.173379484762063,-8.635743002404498
2.083106224185157,-3.3506918511555783
-6.357656416352865,1.041521720393939
9.236224381818161,-2.747176878779891
-4.795984779860888,8.777228354102112
4.073755729602386,10.194092660442095
-7.969610070032318,-7.946161593153182
3.686673396704811,-9.636430554777736
-4.310322265951102,9.312390032323595
8.24067410165365,-4.35346666321142
5.387289388957664,10.32684559959976
-7.942126599324035,-7.490868751166562
9.546213357308975,-4.578693506174414
6.2924574549220225,9.144148612400516
-1.2107121811219188,2.9432787676054675
2.4906054324399296,-3.445245206771388
-9.997783279394687,-6.988287577082459
6.11359025139725,10.462267352552564
-8.445867983139024,-7.848392853533839
-7.390615708758759,-5.6816780679409575
-8.132122524465501,-8.480231910423978
-1.7839706118203535,-7.238058201019339
-7.495911999468115,-7.869469565672207
5.049496515835229,3.273989892525262
-6.089628388911936,1.2353567293751655
6.04407722115398,8.494878687239362
-9.193293435717676,-6.961647686490381
5.177777354174163,2.1357327735210836
2.215391279850136,-1.27855233295303
6.076628333159545,-10.852652665283882
1.9401022432309776,-2.9637013160362247
2.5649476700952585,-0.16424734822132336
8.221485643849311,-4.134915366350015
-8.431834348173018,-7.609616236436887
-8.061705549918836,-7.49979114285141
6.10412263741209,3.1644549975386975
-7.363265071187416,0.5601879817599585
-3.12276259496572,-7.223124550529701
-2.6186301376288306,-6.740198060381616
-6.587946046151287,1.4726672531947704
10.313285742324794,-3.3911361567023914
2.1131907649346195,-1.9090451957586856
5.1267760851000155,10.005244826634467
-8.608715221218521,-6.784640716044349
1.8946520844007813,-0.9029955671292584
-9.218889975176065,-6.751510468676978
-9.115034123926302,-7.893480209429137
-6.198896902650059,-6.234152578392128
-8.446890184233382,-8.515440575342998
6.290016187427654,8.553217717811354
-6.667430246811756,2.5707214978023876
-8.323379767367614,-7.2579210424984035
2.1481148414690283,-9.069875534773375
-7.146437663551142,1.8406693881137133
-8.784079345263672,0.49018809599976654
-7.1329104171313755,0.6400064602691105
-3.517924392735524,-6.248945674793016
6.049706717124728,-10.586803900734777
8.05547003929293,-4.181435183150492
-4.284052737437171,1.9328832667180413
-6.871691850577949,0.7788153299959353
-2.2052806735162562,1.8064766151244185
3.2689827786134784,-8.79901229030861
-8.925922013586774,-6.934815875617381
6.055558633977855,-9.979082811385243
4.812956165903573,3.648363066022582
2.0050353034774786,-0.978548131038643
5.515922596158232,-8.853587897948955
-2.998462028531162,-7.749286872177586
6.845253147199446,2.5619671263983927
4.730374652801726,9.51321134866995
7.424216696569014,-9.763080088367655
3.471411887990967,-9.329323962954009
0.45592891261626556,-2.0795307258554496
-5.310691958891021,1.2638486431156
-7.7482220243122715,-6.842190888270927
-2.569750362158749,-6.743620971257313
-5.347743916181981,2.357417025604765
6.54154047534939,-10.05111040860447
-7.893806295117216,-6.206332505280353
-7.4517066775233385,-5.992430509643533
-1.9335409452700598,-8.045719253666743
5.039640963105307,3.2140845973094736
2.0098713976237232,-3.954456507853191
-7.467898105170208,-7.363628467286113
4.12740826844596,-9.520643285477293
5.09272002079363,9.222136923798235
-7.3914596104378845,1.679835568182345
5.684313308397172,9.703323587852406
-1.848214130701871,3.373269118493514
1.7842612166621823,-2.3093151708151765
5.3873104689684626,3.8290954679059683
-7.237022498700378,-6.304426501745757
5.908403234149658,1.2494498022587934
2.846445252588852,-4.1724889090594575
-6.09662528362869,3.2880678958120986
-9.421728745766679,-7.082448196510706
3.3177915709075005,-2.5623372120453074
-7.67439963009625,-6.92368034252582
-3.239662994777005,8.095381074379238
-7.385145179887585,-7.179657343932767
4.238886765974451,-9.158354118962217
-2.0509832763120848,2.9652359674144053
-0.9605782913458487,2.134369662373633
5.684771708654822,9.573056640526593
9.253565606441928,-3.18347835668136
-2.4432731220570876,2.5726438885438045
5.064761436791375,3.6600606805073963
-9.006755601915486,-7.81605140177553
0.6597313880602964,-2.7496549627898403
-6.1613266602857175,1.6145705941544999
10.005943497875776,-2.861732768513078
8.655219996803128,-2.5064476001784284
-2.4563365479797703,-8.361211691368839
-1.2870655495504797,2.995129331936969
-8.276569553448521,0.5573953727638682
-7.357851794346674,-7.276124045634404
3.966660456017031,-1.3735477113749655
-3.899768373356762,2.764218751395056
5.832151586599244,3.8972677263851105
7.2343549634235895,-9.289882721910828
4.603408849055603,-10.189662693007516
6.045795158899049,9.23377360804721
-1.8407945295725132,2.640050739677263
4.841354442929736,10.432584520006717
-8.676449588437684,-7.151832024470411
9.493424930919872,-2.435503847486616
-1.8676875503037882,3.9961213547191203
-7.960708718060085,-6.946376530816713
-8.007249122890208,-7.891019804090222
4.178601044169007,-9.134218610639094
4.875663250358072,9.99037022802226
6.875875588299719,3.865987455509595
-7.033384520790027,1.1988122168010114
-5.261021030113705,4.039105918133094
6.045696415969343,-10.398328127602236
-1.9792311171004682,-6.414463249197507
4.49491831573865,9.622788502376451
1.916912655652148,-2.4601704315844906
-0.5189224705407267,2.5800408658022973
-4.652309490130656,9.774562344236966
3.7421168501151874,-8.007843850538162
5.710243421937289,-9.629620827559028
-2.0014203254130867,2.904490043049743
7.068319051416537,10.437638664161122
-4.049940650153879,-5.829121479078309
4.934742699832845,3.394252221082712
-9.867922029417704,-6.641513410369904
2.5243394031764192,-3.1068293057801073
-9.228683834488901,-6.717469630708065
6.691315164333497,-9.197579255471434
-9.236442286987787,-8.231539648126159
-4.987033171728562,9.883564909216199
6.0362190084099066,-9.523609512169092
-2.3411746531665365,-6.109404057213039
-7.835708257808156,-6.805038535237854
-7.853344440009177,-5.099473245597635
-6.7709289796802485,0.33336615975634154
-3.62735243452456,10.572215097112737
2.7241076383352896,-9.112475677803756
5.972161850345334,11.458769581965054
10.47927359899046,-2.836170876631267
-8.390558763015497,-7.985819796955176
5.269485478717913,-8.819861021506602
5.677728100390534,4.434188121371366
4.130109634467997,-9.245839254260643
-7.514001574183468,-5.946560181804296
2.603199936217937,-3.1522690167997913
-4.5731470310166475,9.235586889018542
3.2626170476730803,-2.2647536370254153
-2.7456204413672918,-5.6544673350588655
-8.068340205203075,-5.088689550482541
5.920032394611239,2.677601465216649
-6.532065701956792,-0.21652855876785515
2.9813189545427305,-2.0295953655382775
9.380401830179995,-2.7290131411676635
-6.2383490035653235,1.7720686031741244
-8.381858402499205,-7.228590825494162
5.618801081219753,10.692080954461307
1.3748598667243077,-0.7319423482826175
-4.004226266947948,9.579477158701215
5.858126069275541,3.894988809162046
4.378690263315742,-8.707173846602904
7.5459388866961,-4.2485202538754585
3.4251932930868727,-10.479643846752435
-8.944249079095261,-6.715118475141432
-9.110231040742327,-7.348238915469599
-1.947383620825133,1.9968695208702467
-9.56189080966909,-7.906318137828844
7.292297027266963,8.846205367877248
-7.103729101566937,1.864127066731586
6.115644046640806,-10.531244657904164
-8.253603816699366,-7.414899652692326
-8.438500355064019,-7.259961787740844
-8.835626377256144,-7.099478531104048
-7.914618484502422,-6.403218946397629
-2.112531509400242,3.106407192171739
-3.347199587673562,-7.242135127399297
-5.7132222139317665,1.3615815113446499
3.050192070497574,-9.214928774736814
-9.299207113395397,-6.610510213426469
-6.355641801076938,1.3295900355058599
-3.44346954515041,9.418436796408628
-10.253985369591142,-6.358199411009688
-9.391421728856958,-7.852128327831915
-7.808295966181809,-8.376680202941253
-5.318143834067673,1.8465096878723306
2.6236843099560536,-1.9491903438206564
7.809538661983107,-1.7912094489720631
5.84081416655984,-9.584596081668634
-5.446646480889676,1.6313414940286324
-9.829940465306821,-6.758520315493067
-10.322132669385315,-7.2067191703167275
8.716699257192731,-2.755344173454059
